cd_cnpj;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;fl_optante_simples;qt_filial;fl_optante_simei;de_saude_tributaria;de_nivel_atividade
14271024000190;-25,6130361;-49,3776815;;;;1;;1;AMARELO;MEDIA
04961123000220;-20,4210363;-49,963759;;;;0;;0;VERDE;ALTA
13146702000120;-23,543942;-46,606658;;;;1;;1;AMARELO;MEDIA
08307095000100;-4,3595599;-39,3146444;;;;0;;0;;INATIVA
13685247000130;-21,3847456;-50,2156456;;;;1;;1;AZUL;BAIXA
13133973000140;-25,4632036;-49,2457753;;5;2;0;;0;VERDE;ALTA
10939939000170;-9,8227403;-67,9475283;;;;1;;0;AZUL;ALTA
12020920000150;-5,0715844;-42,7851927;;;;0;;0;AMARELO;INATIVA
02977210000160;-20,797329;-49,3681033;;0;1;0;;0;AZUL;MEDIA
08049818000100;-18,6059585;-43,3870994;2,000000;0;8;1;;0;VERDE;ALTA
15268856000110;-17,1186836;-43,8023465;;;;1;;1;AMARELO;MEDIA
04237447000130;-28,3483988;-48,8150107;;;;1;;0;AZUL;MEDIA
16664058000170;-7,135868;-34,9662353;;;;0;;0;;INATIVA
07458772000110;-3,1333786;-60,0217322;;;;0;;0;AMARELO;ALTA
06029331000130;-32,5566729;-53,3868112;;;;0;;0;AZUL;MEDIA
25208026000150;-15,6007593;-44,3884541;;;;0;;0;VERDE;ALTA
12360081000110;-19,3960588;-54,574735;;;;1;;1;AMARELO;MEDIA
12275510000150;-8,8086886;-49,5577878;;;;1;;1;AMARELO;MEDIA
04152770001000;-21,7940646;-48,1739747;;;;0;;0;VERDE;MEDIA
12427151000100;-25,5371318;-54,5802899;;;;0;1;0;VERDE;ALTA
47999263000110;-20,523166;-47,409287;;;;0;;0;AMARELO;MEDIA
14367511000150;-18,883065;-48,229346;;;;1;;1;AMARELO;MEDIA
15776700000140;-12,0762055;-38,4967677;;;;0;;0;AMARELO;MEDIA
14608604000120;-15,801519;-47,860297;;;;1;;0;AMARELO;MEDIA
93204113000190;-30,0163192;-51,317633;;;;0;;0;;INATIVA
88278577000100;-29,4979831;-50,7889962;;;;0;;0;;INATIVA
87821500000920;-28,8500366;-51,27799;;;;0;;0;;INATIVA
29366127000100;-22,9197788;-43,2329095;;;;0;;0;;INATIVA
27995455000140;-20,1586215;-40,2473934;;;;0;;0;;INATIVA
24578734000110;-8,4582536;-36,7822894;;;;0;;0;;INATIVA
20318416000160;-20,6646781;-43,0838177;;;;0;;0;;INATIVA
59775478000560;-23,5445676;-46,6439946;;;;0;;0;;INATIVA
50396969000100;-22,3455479;-46,9423102;;;;0;;0;;INATIVA
59514521000100;-21,2600813;-48,320296;;;;0;;0;;INATIVA
62243134000190;-23,1598903;-45,8970943;;;;0;;0;;INATIVA
60288206000190;-22,7608068;-48,5783283;;;;0;;0;;INATIVA
61127767000170;-23,5022586;-46,6264443;;;;0;;0;;INATIVA
57313603000160;-23,6320002;-46,6316835;;;;0;;0;;INATIVA
60470481001950;-8,7848652;-63,8967416;;;;0;;0;;INATIVA
71521488000140;-23,5842496;-46,6716209;;;;0;;0;;INATIVA
76945674000120;-23,3044524;-51,1695824;;;;0;;0;;INATIVA
73632358000100;-25,0709057;-50,1730085;;;;0;;0;;INATIVA
65919797000170;-23,6346618;-46,7749997;;;;0;;0;;INATIVA
65231599000110;-18,8944914;-48,2663421;;;;0;;0;;INATIVA
74190976000100;-16,6986536;-52,3189258;;;;0;;0;;INATIVA
65442139000130;-23,5792248;-46,7416237;;;;0;;0;;INATIVA
41110057000120;-8,033046;-34,9254439;;;;0;;0;;INATIVA
49356702000100;-23,6606428;-46,7047641;;;;0;;0;;INATIVA
44212090000150;-23,6050645;-46,6217379;;;;0;;0;;INATIVA
43139088000130;-23,207396;-45,7774555;;;;0;;0;;INATIVA
32797193000140;-10,9819683;-37,0557381;;;;0;;0;;INATIVA
33423955000100;-7,1973163;-48,2130106;;;;0;;0;;INATIVA
38768750000180;-22,0161572;-47,8721388;;;;0;;0;;INATIVA
81626269000180;-27,0021056;-48,656345;;;;0;;0;;INATIVA
89443980000100;-30,0392432;-51,2009683;;;;0;;0;;INATIVA
95777108000100;-26,9267048;-48,9447208;;;;0;;0;;INATIVA
97402903000300;-10,8983843;-37,0578695;;;;0;;0;;INATIVA
96570056000150;-23,4817015;-46,6030808;;;;0;;0;;INATIVA
80973704000260;-26,3207698;-48,8461698;;;;0;;0;;INATIVA
31862063000180;-21,7594204;-41,319808;;;;0;;0;;INATIVA
21762463000160;-19,9240974;-43,9704312;;;;0;;0;;INATIVA
50690577000140;-23,4356678;-46,5085421;;;;0;;0;;INATIVA
55645048000220;-23,4369665;-45,0700323;;;;0;;0;;INATIVA
20218905000140;-18,7726752;-42,9351625;;;;0;;0;;INATIVA
24967762000120;-17,3140678;-53,2153357;;;;0;;0;;INATIVA
31956832000100;-22,8154045;-43,1889971;;;;0;;0;;INATIVA
23378722000180;-20,0222661;-45,5457362;;;;0;;0;;INATIVA
19400266000150;-19,9245018;-43,9352376;;;;0;;0;;INATIVA
52998838000110;-24,6925052;-48,0020887;;;;0;;0;;INATIVA
58402033000490;-23,4868856;-46,6927571;;;;1;;0;;INATIVA
56200504000100;-19,9428282;-50,5335266;;;;0;;0;;INATIVA
52528668000100;-23,0167381;-45,5808856;;;;0;;0;;INATIVA
51406551000190;-22,0739216;-51,4630829;;;;0;;0;;INATIVA
75759308000890;-23,6759953;-54,5601027;;;;1;;0;;INATIVA
64110141000140;-23,5356764;-46,6188692;;;;0;;0;;INATIVA
78713716003220;-28,2631942;-52,4054536;;;;0;;0;;INATIVA
33041260023610;-29,9574808;-51,7246004;;;;0;;0;;INATIVA
34302141000180;-12,847231;-38,4630128;;;;0;;0;;INATIVA
03406054000140;-19,7872675;-44,0064221;;;;0;;0;;INATIVA
03293786000170;-20,1739798;-40,2080442;;;;0;;0;;INATIVA
18750604000110;-20,3314696;-44,0539299;;;;0;;0;;INATIVA
25528340000110;-19,4679084;-44,2476509;;;;0;;0;;INATIVA
08128874000130;-3,7318616;-38,5266704;;;;0;;0;;INATIVA
31227416000170;-22,9039253;-43,2958761;;;;0;;0;;INATIVA
14025570000140;-8,5117722;-41,0099125;;;;0;;0;AZUL;ALTA
07152308000100;-23,5170291;-46,4805879;;;;1;;0;AZUL;MEDIA
14424955000180;-3,6783341;-42,7530837;;0;0;0;;0;AZUL;MEDIA
17012547000100;-17,7393777;-39,2536952;;;;1;;1;AMARELO;MEDIA
02355689000100;-19,9219282;-43,93831;;;;0;;0;;INATIVA
12088352000120;-9,3863935;-37,9968347;;;;1;;1;VERDE;MEDIA
00806902000110;-16,6660729;-48,6121309;;;;0;;0;AZUL;ALTA
02111681000190;2,8157939;-60,6725938;;;;1;;0;LARANJA;ALTA
10685871000140;-22,8855369;-43,3663826;;;;0;;0;AMARELO;MEDIA
08974411000190;-26,8982435;-49,2555484;;1;0;0;;0;AZUL;ALTA
04494880000150;-15,5442491;-47,3309152;;;;1;;0;LARANJA;MEDIA
13774397000110;-22,3294455;-49,1142568;;1;0;1;;1;AMARELO;MEDIA
12916808000100;-23,967626;-48,9009935;;;;0;;0;AMARELO;MEDIA
11884408000190;-25,4289541;-49,267137;;;;1;;1;AMARELO;MEDIA
11633961000150;-2,5271549;-44,293696;;;;0;;0;VERDE;ALTA
10986797000100;-23,5475215;-46,7664844;;;;0;;0;VERDE;MEDIA
15982828000160;-0,9313252;-47,3858725;;;;0;;0;;INATIVA
13347639000190;-6,4406425;-48,1361444;;1;0;0;;0;AZUL;ALTA
15969609000140;-29,9321172;-51,0775719;;;;0;;0;;INATIVA
15982519000190;-6,6788929;-36,4157002;;;;0;;0;;INATIVA
12975183000140;-26,8386936;-48,6300975;;;;1;;0;AZUL;MEDIA
07453082000250;-28,0238429;-48,6142667;;;;1;;0;VERDE;ALTA
12115001000160;-5,7683418;-35,2553055;;;;1;;1;AMARELO;MEDIA
07835393000100;-22,8795818;-46,7938194;;;;0;;0;LARANJA;BAIXA
08699543000150;-21,1810118;-47,7607603;;;;1;;0;AZUL;MEDIA
08501816000100;-21,2640379;-48,4999618;;1;0;0;;0;AMARELO;MEDIA
08527573000180;-23,0743544;-44,9561012;;;;0;;0;AMARELO;MEDIA
11298356000170;-25,4475467;-49,3107791;;;;0;;0;AZUL;MEDIA
08796725000140;-21,7444599;-43,3527488;;;;0;;0;AZUL;ALTA
15846227000120;-3,9843611;-38,6161425;;;;0;;0;;INATIVA
13971568000100;-22,732882;-45,1141637;;;;1;;0;AMARELO;BAIXA
15846731000120;-22,1239103;-47,6597727;;;;0;;0;;INATIVA
06756480000100;-2,5372876;-44,2035914;;;;0;;0;AZUL;MEDIA
03909816000120;-23,6071393;-46,6620139;;;;0;;0;AMARELO;MEDIA
13869556000160;-12,5535049;-38,703863;;;;0;;0;VERDE;INATIVA
13964306000100;-23,047934;-50,2306675;;;;1;;1;AMARELO;MEDIA
02609877000100;-12,8948234;-38,4382091;;;;1;;0;LARANJA;MEDIA
02094085000140;-23,6306534;-46,4794141;;;;0;;0;VERMELHO;BAIXA
07913563000110;-23,5332286;-46,6628419;;;;0;;0;VERDE;INATIVA
13905644000170;-19,8808196;-44,0071799;;;;1;;1;AMARELO;MEDIA
14733207000180;-20,6773389;-43,6145183;;;;0;;0;LARANJA;MEDIA
62738802000150;-23,5650111;-46,5478909;;2;1;1;;0;VERDE;ALTA
09168866000180;-30,0348308;-52,9039396;;1;0;0;;0;LARANJA;MUITO BAIXA
14026034000160;-15,8466379;-48,0680319;;;;0;;0;AMARELO;MEDIA
14397951000150;-23,5594105;-47,1928407;;;;0;;0;AMARELO;INATIVA
14731919000160;-3,7033535;-38,5735912;;;;1;;1;VERDE;ALTA
15833456000100;-28,4314866;-52,0374512;;;;0;;0;AMARELO;MEDIA
14730232000100;-29,7549941;-51,150283;;;;1;;1;VERDE;MEDIA
27056910111130;-19,9353912;-40,4067962;;;;0;;0;VERDE;ALTA
16072895000100;-19,5788327;-46,936132;;;;0;;0;;INATIVA
14001918000160;-2,5039415;-44,2477188;;;;0;;0;AZUL;MEDIA
14428644000190;-24,6240865;-54,2242465;;;;0;;0;AZUL;MEDIA
03502814009250;-22,8038095;-43,3726548;;;;0;;0;VERMELHO;BAIXA
02875691000100;-15,801519;-47,860297;;;;0;;0;AMARELO;ALTA
00371235000190;-15,6061991;-56,1238882;;;;1;;0;VERDE;ALTA
13481480000100;-24,7385565;-53,7571945;;;;1;;1;AMARELO;MEDIA
08504629000180;-8,021725;-34,987406;;;;0;;0;AMARELO;MEDIA
16863694000120;-20,2660457;-40,4218121;;;;1;;0;AZUL;ALTA
28805190003400;-22,5069549;-43,2164435;;;;0;;0;VERDE;ALTA
00882988000240;-20,5418231;-44,6360926;;;;0;;0;VERDE;ALTA
84102771000180;-2,6349797;-56,7352655;;;;0;;0;LARANJA;MEDIA
04570599000150;-23,991287;-51,824864;;;;1;;0;AZUL;MEDIA
14854245000190;-22,968834;-47,0057883;;;;0;;0;AZUL;MEDIA
13886094000190;-5,1841285;-37,3477805;;;;1;;1;AMARELO;MEDIA
01664443000140;-15,8358481;-47,8621785;;;;0;;0;VERDE;ALTA
16872964000160;-22,9108977;-43,1775854;;;;0;;0;AZUL;MEDIA
15672021000120;-19,4693058;-42,5315841;;;;1;;1;AMARELO;MEDIA
12425911000140;-3,2570654;-45,6499952;;2;0;0;;0;VERDE;ALTA
10296330000120;-2,4886999;-44,2498516;;;;0;;0;AZUL;MEDIA
04999790000200;-23,5224505;-46,7049865;;;;0;;0;VERDE;MEDIA
02458135000120;-24,7895729;-50,0112458;;1;0;1;;0;VERDE;MEDIA
03414012000150;-6,8838087;-38,556025;;;;0;;0;AZUL;ALTA
11258714000110;-22,9752998;-43,334004;;;;1;;1;AMARELO;MEDIA
12721454000130;;;;;;1;;1;AMARELO;INATIVA
08520764000110;-22,1072362;-51,9621543;;;;0;;0;AMARELO;MEDIA
02716923000170;-29,9445715;-51,0265304;;;;1;;0;AZUL;MEDIA
91650911000110;-30,0419459;-51,1948445;;;;1;;0;VERDE;ALTA
07472907000100;-8,0508287;-34,9025741;;;;0;;0;AZUL;ALTA
14476540000150;-23,4711068;-46,5540366;;;;1;;0;AZUL;MEDIA
14478475000100;-23,6890454;-46,7920822;;;;1;;1;VERDE;MEDIA
14477322000130;-19,7729509;-44,0158343;;;;1;;1;AMARELO;MEDIA
06778646000180;-1,6123156;-49,3000672;;;;0;;0;LARANJA;MEDIA
16502465000180;-26,9900679;-48,6326941;;;;1;;0;AZUL;MEDIA
37327756000230;-15,801519;-47,860297;;;;0;;0;VERDE;ALTA
23599137000100;-3,7279997;-38,5208528;;;;0;;0;AZUL;ALTA
16516202000120;-23,4519409;-46,4109586;;;;1;;0;VERDE;MEDIA
07087454000190;-8,0426497;-34,8996076;;0;0;0;;0;VERDE;ALTA
02854030000190;-25,3295639;-49,3223607;;;;0;;0;AZUL;ALTA
39893508000100;-22,8701075;-43,2681706;;;;0;;0;LARANJA;BAIXA
10652281000110;-22,0238017;-47,8764098;;0;0;1;;0;VERDE;MEDIA
65170284000100;-19,9193256;-43,9415541;;;;0;;0;VERDE;ALTA
08063039000160;-22,7042459;-46,9902022;;;;1;;0;VERDE;MEDIA
16538846000110;-25,4718806;-50,6554512;;;;0;;0;;INATIVA
70977368000190;-21,7840261;-46,6072969;;;;0;;0;AZUL;ALTA
14088958000190;-23,8649965;-51,8560128;;;;1;;1;AZUL;MEDIA
58924382000120;-23,5298583;-46,6994839;;;;0;;0;LARANJA;BAIXA
05857034000110;-28,2613305;-52,4069987;;0;0;1;;0;VERDE;ALTA
15406006000130;-22,7367631;-43,4518634;;;;1;;1;AMARELO;MEDIA
04826356000130;-24,1086014;-46,6521309;;;;1;;0;VERDE;MEDIA
03993198000140;-21,2103106;-50,4363132;;;;0;;0;AZUL;MEDIA
11651511000190;-4,0848815;-63,1417092;;;;1;;1;AMARELO;MEDIA
15693346000190;-3,7384253;-38,4977831;;;;1;;1;AMARELO;MEDIA
00702587000180;-19,8048704;-43,9420263;;;;0;;0;LARANJA;MEDIA
10708008000160;-20,2560194;-43,7952364;;0;1;1;;0;AZUL;INATIVA
00508016000100;-23,5846076;-46,7250211;;;;0;;0;AZUL;INATIVA
01990329000100;-5,3508639;-49,1362708;;;;0;;0;LARANJA;MEDIA
08610608000140;-27,275734;-51,441168;;;;0;;0;;INATIVA
06416534000180;-19,6845636;-51,1898476;;;;0;;0;;INATIVA
02618056000130;-15,801519;-47,860297;;;;0;;0;;INATIVA
06721391000110;-13,0354724;-39,0033039;;;;0;;0;;INATIVA
05386446000110;-1,366826;-48,3721754;;;;0;;0;;INATIVA
91358911000140;-29,9320794;-51,0314509;;;;0;;0;;INATIVA
83291799000140;-28,2386292;-48,6651406;;;;0;;0;;INATIVA
00324768000110;-23,5394728;-46,6377904;;;;0;;0;;INATIVA
90058959000170;-29,992038;-51,0803899;;;;1;;0;;INATIVA
09678055000120;-10,1416438;-49,1383873;;;;0;;0;;INATIVA
01869207000160;-27,6696429;-48,5332684;;;;0;;0;;INATIVA
97525621000120;0,0202031;-51,0610849;;;;1;;1;VERDE;ALTA
15311682000120;-16,4636361;-54,6577372;;0;1;1;;0;VERDE;ALTA
11986373000280;-8,1568922;-34,9143619;;;;0;;0;VERDE;ALTA
71448047003500;-23,5882277;-48,047919;;;;0;;0;VERDE;ALTA
12718528000180;-14,8619237;-40,8445346;;;;0;;0;VERDE;ALTA
12106741000130;-21,0161216;-49,4991038;;;;0;;0;AMARELO;MEDIA
60813300000200;-23,4695412;-46,5241866;;;;0;;0;VERDE;MEDIA
48656375000130;-22,9807816;-46,990445;;1;4;0;;0;AZUL;ALTA
77967412000120;-25,4506485;-49,2701833;;;;0;;0;AZUL;MEDIA
10829863000120;-29,4696673;-51,8125782;;;;0;;0;VERDE;MEDIA
07375549000100;-27,066055;-51,6555726;;;;1;;0;AZUL;BAIXA
34798801000590;-1,432134;-48,4763627;;;;0;;0;VERDE;ALTA
06332499000110;-10,154254;-67,7379111;;;;0;;0;LARANJA;MEDIA
85227296000130;-27,837871;-50,3097147;;;;0;;0;LARANJA;BAIXA
04083379000100;-28,6557055;-56,0073289;;;;1;;0;AMARELO;MEDIA
08476216000130;-23,0314732;-46,9717519;;2;0;1;;0;LARANJA;BAIXA
16618925000130;-23,4783365;-54,1874767;;;;0;;0;;INATIVA
04308981000190;-29,235333;-51,361765;;;;0;;0;LARANJA;MUITO BAIXA
08419493000100;-22,7342864;-47,6480644;;;;0;;0;AMARELO;MEDIA
05998860000260;-16,0163009;-48,0600486;;;;0;;0;VERDE;ALTA
10311126000130;-15,801519;-47,860297;;;;0;;0;AZUL;ALTA
73657017000190;-25,435893;-49,2694257;;;;0;;0;LARANJA;BAIXA
09024311000750;-15,801519;-47,860297;;;;0;;0;VERDE;ALTA
13047954000100;-23,2513298;-45,8966537;;;;0;;0;LARANJA;INATIVA
13517282000140;-30,0350191;-51,2077149;;;;1;;1;VERDE;MEDIA
13103483000100;-6,4886729;-37,448789;;;;0;;0;;INATIVA
05160381000190;-23,9384595;-46,3245078;;;;0;;0;AMARELO;MEDIA
02791510000230;-26,299825;-48,848509;;;;0;;0;VERDE;MEDIA
15102294000130;-28,829251;-49,8425427;;;;1;;1;VERDE;MEDIA
16948380000120;-23,518727;-46,4312312;;;;1;;1;AMARELO;BAIXA
02060863000180;-23,3901988;-45,662745;;;;0;;0;AZUL;MEDIA
01354114000100;-22,8567969;-47,1827738;;;;1;;0;AZUL;MEDIA
00434960000160;-23,4904827;-47,4670808;;;;0;;0;VERDE;MEDIA
14699054000100;-30,0908154;-51,2306394;;;;1;;1;AMARELO;MEDIA
01959799000100;-13,042426;-48,4073439;;;;0;;0;LARANJA;MEDIA
01765683000130;-26,2669495;-49,3962914;;1;0;1;;0;AZUL;ALTA
00261709000140;-30,0106804;-51,1459116;;;;1;;0;AZUL;ALTA
86996329000170;-23,2920284;-51,1642694;;;;0;;0;VERMELHO;BAIXA
02021668000140;-19,5073638;-42,5718952;;;;1;;0;LARANJA;MEDIA
03444005000100;-20,5658972;-47,4029999;;;;1;;0;VERDE;ALTA
14160214000130;-23,7238708;-46,523035;;;;1;;1;AMARELO;MEDIA
04224641000180;-30,0891504;-51,7407072;;;;0;;0;LARANJA;BAIXA
52427507000120;-20,0751121;-50,3415885;;;;0;;0;AMARELO;MEDIA
13066994000190;-30,1158576;-51,1757051;;;;1;;1;AMARELO;MEDIA
12053809000160;-23,4102708;-51,4311184;;;;1;;0;AZUL;MEDIA
92003896000180;-28,3835297;-53,9272299;;;;0;;0;AZUL;ALTA
08819478000150;-25,0891921;-50,1676691;;;;0;;0;AMARELO;MEDIA
72275753000200;-25,3770928;-49,1908628;;;;0;;0;VERDE;ALTA
13536563000140;-3,2111721;-52,2244439;;;;1;;1;AMARELO;MEDIA
11282056000100;-21,0107142;-40,8338832;;;;1;;1;VERDE;ALTA
12754630000130;-28,7137096;-49,3091437;;0;0;1;;0;VERDE;ALTA
09066329000120;-11,3362109;-38,9644691;;;;1;;0;AZUL;ALTA
10272718000190;-10,8747107;-61,9054611;;;;0;;0;AMARELO;BAIXA
00510329000100;-21,4977231;-47,38962;;;;0;;0;LARANJA;BAIXA
58398397000100;-23,5321415;-46,666298;;;;0;;0;AZUL;MEDIA
13143315000130;-29,3981012;-50,8842776;;;;1;;1;AZUL;MEDIA
44530533000150;-21,6620419;-49,7590046;;2;1;0;;0;VERDE;ALTA
01976236000120;-5,5339414;-40,7751443;;;;0;;0;AZUL;ALTA
59007906000180;-22,8828632;-47,0754801;;;;0;;0;LARANJA;BAIXA
01607413000100;-7,1810368;-41,7650794;;;;0;;0;;INATIVA
01761319000100;-19,9009814;-43,9433464;;;;0;;0;;INATIVA
04121149000180;-30,0327518;-51,2277211;;;;0;;0;AZUL;ALTA
56673908000110;-23,5350695;-46,6528697;;;;1;;0;VERDE;ALTA
16801686000150;-20,7922556;-49,4182488;;;;0;;0;VERDE;MEDIA
05885445000110;-26,2254011;-52,6621263;;;;0;;0;AMARELO;MEDIA
14337192000130;-22,9076519;-47,0619245;;;;1;;1;VERDE;MEDIA
04854588000100;-4,4521486;-47,5300141;;;;0;;0;VERMELHO;BAIXA
70964507000140;-22,8351113;-43,017801;;;;0;;0;LARANJA;MEDIA
08114328000140;-23,4520804;-47,4810015;;;;0;;0;LARANJA;BAIXA
12385104000140;-23,5731432;-46,5107683;;;;1;;1;;INATIVA
10528326000140;-20,8071537;-49,3726079;;1;0;1;;0;AZUL;BAIXA
07057014000190;-8,1208212;-34,8972403;;;;1;2;0;VERDE;ALTA
15420268000150;-22,2224018;-54,8026077;;;;0;;0;LARANJA;MEDIA
13170929000100;-30,0052924;-50,1456263;;;;1;;1;VERDE;MEDIA
58211434000110;-20,8702886;-51,49003;;;;0;;0;AZUL;MEDIA
12186286000120;-13,3425543;-44,6357226;;;;0;;0;AMARELO;ALTA
04841387000160;-16,7088537;-49,091845;;;;0;;0;AZUL;ALTA
01313661000130;-7,2545645;-35,8849724;;;;0;;0;LARANJA;MEDIA
05818069000140;-1,7754182;-55,8592995;;;;1;;0;AZUL;MEDIA
05117364000170;-22,4213807;-45,4608593;;;;0;;0;VERMELHO;MEDIA
05558216000190;-15,801519;-47,860297;;;;0;;0;;INATIVA
07270182000160;-28,8691623;-51,5521231;;;;0;;0;;INATIVA
06220957000120;-16,6516977;-49,3240274;;;;0;;0;;INATIVA
05949218000100;-25,2426951;-53,9770595;;;;0;;0;;INATIVA
03799127000100;-20,5374331;-56,713229;;;;0;;0;;INATIVA
16957102000130;-21,7616873;-43,3470766;;1;0;0;;0;;INATIVA
15395858000170;-22,2272034;-54,8291259;;;;0;;0;;INATIVA
15608144000100;-10,7397921;-37,809338;;;;0;;0;;INATIVA
14546170000180;-11,1832274;-40,5110642;;;;0;;0;;INATIVA
05213854000170;-12,9977665;-38,4609624;;;;0;;0;;INATIVA
04702578000140;-17,374407;-40,2201359;;;;0;;0;;INATIVA
02355145000130;-23,0634505;-54,196638;;;;0;;0;;INATIVA
14709005000100;-29,6714184;-50,7765212;;;;0;;0;;INATIVA
77845998000150;-24,5892564;-52,8261807;;;;0;;0;;INATIVA
11045442000170;-7,9307487;-34,8863799;;;;0;;0;;INATIVA
02026413000170;-7,5202069;-35,3130401;;;;0;;0;;INATIVA
49591092000110;-21,4644997;-47,0015636;;;;0;;0;;INATIVA
68511732000180;-22,3076762;-45,3739521;;;;0;;0;;INATIVA
30725022000180;-22,9295677;-43,9108792;;;;0;;0;;INATIVA
55591630000170;-23,4928133;-47,4734139;;;;0;;0;;INATIVA
53397626000140;-23,5799669;-46,7460899;;;;0;;0;;INATIVA
64688062000110;-22,7199434;-47,6472204;;;;0;;0;;INATIVA
20066973000130;-20,2465959;-43,8048647;;;;0;;0;;INATIVA
40394181000100;-22,4957301;-44,5609457;;;;0;;0;;INATIVA
77638674000140;-25,4527843;-49,2656639;;;;0;;0;;INATIVA
18685073000120;-19,4564905;-44,2410432;;;;0;;0;;INATIVA
33696840000190;-23,0656272;-43,5679316;;;;0;;0;;INATIVA
88453584000100;-30,0292784;-51,2266842;;;;0;;0;;INATIVA
51280576000190;-23,1864533;-46,8844527;;;;0;;0;;INATIVA
67317826000150;-23,5074499;-46,7556367;;;;0;;0;;INATIVA
92520824000100;-30,0334698;-51,2063659;;;;0;;0;;INATIVA
36169472000110;-22,2425108;-42,5237783;;;;0;;0;;INATIVA
23276751000130;-19,9378373;-43,9314998;;;;0;;0;;INATIVA
59393405000180;-23,5843807;-46,6467362;;;;0;;0;;INATIVA
31136641000100;-22,88342;-43,43884;;;;0;;0;;INATIVA
52124757000190;-21,7933287;-48,1736876;;;;0;;0;;INATIVA
08464913000170;-23,5741151;-46,6349436;;;;0;;0;LARANJA;MEDIA
04193562000150;-23,5118063;-47,4802062;;;;0;;0;AMARELO;MEDIA
13458907000140;-23,597771;-46,398264;;;;1;;0;AMARELO;BAIXA
66395104000150;-19,7347769;-47,9184896;;;;0;;0;;INATIVA
00394452049960;-15,7970941;-47,8711395;;;;0;;0;VERDE;ALTA
15589514000100;-4,9333333;-44,3833333;;;;1;;0;AZUL;MEDIA
63902779000150;-22,8298564;-45,2176815;;;;0;;0;AMARELO;MEDIA
01489248000120;-11,1444609;-37,6160657;;;;0;;0;LARANJA;MEDIA
01791270000120;-23,5015299;-47,4525603;;;;0;;0;LARANJA;BAIXA
08083968000130;-22,9027445;-43,1747069;;;;0;;0;LARANJA;MEDIA
14119250000150;-21,9977669;-47,4298538;;;;1;;0;AZUL;BAIXA
15707865000160;-21,1660735;-50,1836844;;;;0;;0;AMARELO;MEDIA
15574462000190;-4,9410702;-37,9760924;;;;0;;0;VERDE;ALTA
15730626000120;-20,2976178;-40,2957768;;;;1;;1;VERDE;ALTA
15737106000140;-17,7671714;-48,6168998;;;;1;;0;VERDE;ALTA
08186951000370;-21,7567077;-48,8323618;;;;0;;0;VERDE;MEDIA
08318921000290;-20,3253713;-48,310855;;;;0;;0;VERDE;ALTA
08322971000240;-21,5314702;-50,5587283;;;;0;;0;VERDE;MEDIA
07770429000450;-21,2076722;-47,6048899;;;;0;;0;VERMELHO;BAIXA
07421177000100;-5,3699668;-49,1169278;;;;0;;0;AZUL;ALTA
15730087000120;-23,3062006;-50,3131773;;;;0;;0;AMARELO;MEDIA
02853605000150;-21,359905;-43,0446895;;;;1;;0;AZUL;MEDIA
19588201000180;-17,06793;-41,4821138;;;;0;;0;LARANJA;ALTA
07492711000170;-23,2152633;-45,9068217;;1;0;0;;0;AZUL;MEDIA
95162269000180;-27,9003256;-55,1404859;;;;0;;0;AMARELO;MEDIA
09191712000100;-23,4754698;-46,8920934;;;;0;;0;AZUL;MEDIA
06289053000150;-26,4917524;-49,0838394;;3;0;1;;0;VERDE;ALTA
15752455000130;-16,4058811;-39,0847306;;;;1;;1;AZUL;ALTA
14309933000170;-21,225784;-47,8352229;;1;0;1;;0;AZUL;ALTA
12480135000180;-23,4684504;-47,7405994;;;;1;;1;AMARELO;MEDIA
46285003000110;-23,4820553;-46,3838242;;;;1;;0;VERDE;MEDIA
34028316295820;-24,0037318;-48,3493454;;;;0;;0;VERDE;ALTA
06339871000110;-23,1632991;-47,7552631;;;;0;;0;AZUL;MEDIA
04587995000190;-29,3782254;-51,9177602;;0;2;1;;0;VERDE;MEDIA
04165072000140;-3,0935369;-60,0268881;;;;0;;0;AZUL;ALTA
31746936000190;-21,0107142;-40,8338832;;;;0;;0;AZUL;ALTA
12251760000150;-7,2339027;-39,4124097;;;;0;;0;VERDE;ALTA
04249684000110;-20,473579;-45,9597702;;;;1;;0;VERDE;ALTA
54289046000100;-23,5908682;-46,6723884;;;;0;;0;LARANJA;BAIXA
34375154000260;-9,6230606;-42,0812613;;;;1;;0;VERDE;ALTA
03937263000110;-24,0254638;-46,4987697;;;;0;;0;AMARELO;MEDIA
25086034012420;-7,207477;-47,7636217;;;;0;;0;VERDE;ALTA
83391060000100;-27,3949549;-49,8366552;;;;0;;0;;INATIVA
16925079000100;-21,3677462;-45,5123302;;;;1;;0;VERDE;ALTA
14945763000110;-20,5018758;-47,3949846;;;;1;;1;AMARELO;MEDIA
12991331000110;-21,6121229;-42,8365052;;;;0;;0;AZUL;ALTA
13341674000100;-23,4767168;-46,5684984;;3;0;1;;0;AZUL;ALTA
02611186000140;-15,801519;-47,860297;;;;0;;0;VERDE;ALTA
62955505418390;-20,5722375;-48,5656354;;;;0;;0;VERMELHO;BAIXA
15440147000170;-22,9187729;-43,2604922;;;;1;;1;VERDE;MEDIA
15768350000170;-28,5084054;-55,2248946;;;;1;;1;VERDE;MEDIA
10547364000220;-29,9985245;-51,1966463;;;;0;;0;VERDE;MEDIA
